x,y,z
432.4,38.4,-3.6
432.5,38.8,-3.5
431.7,38.4,-3.7
431.7,38.8,-3.6
430.8,38.4,-3.7
430.8,38.8,-3.7
430.4,38.8,-3.7
431.3,38.4,-3.7
431.3,38.8,-3.7
432.1,38.4,-3.6
432.1,38.8,-3.6
432.9,38.4,-3.5
432.9,37.1,-3.7
432.9,37.5,-3.6
432.9,38.0,-3.6
432.0,37.5,-3.7
432.0,38.0,-3.7
431.6,37.5,-3.7
431.6,38.0,-3.7
432.4,37.5,-3.7
432.4,37.1,-3.7
432.4,38.0,-3.6
433.0,38.8,-3.5
433.4,39.6,-3.4
433.8,40.4,-3.3
435.0,68.2,-1.5
434.7,71.6,-2.2
433.5,71.6,-2.4
432.2,71.6,-2.5
416.7,72.0,-3.9
415.1,72.0,-4.1
413.8,72.0,-4.2
414.2,72.0,-4.1
414.6,72.0,-4.1
415.5,72.0,-4.0
415.8,72.0,-4.0
417.1,72.0,-3.9
431.7,71.6,-2.5
432.6,71.6,-2.4
433.0,71.6,-2.4
433.9,71.6,-2.3
434.3,71.6,-2.3
435.2,71.6,-2.2
435.1,70.3,-2.3
435.0,62.6,-3.1
435.0,61.3,-3.2
435.0,60.0,-3.3
435.0,57.4,-3.6
435.0,56.1,-3.7
434.9,54.8,-3.8
434.9,53.5,-3.9
434.9,53.1,-4.0
434.9,54.0,-3.9
434.9,54.4,-3.8
434.9,55.3,-3.8
435.0,55.7,-3.7
435.0,56.6,-3.6
435.0,57.0,-3.6
435.0,58.7,-3.4
435.0,59.1,-3.4
435.0,60.4,-3.3
435.0,60.9,-3.2
435.0,61.7,-3.1
435.0,62.2,-3.1
435.1,69.5,-2.4
435.1,69.9,-2.4
435.2,70.8,-2.3
435.2,71.2,-2.2
434.3,70.8,-2.4
434.3,71.2,-2.3
433.5,70.8,-2.4
433.5,71.2,-2.4
432.6,70.8,-2.5
432.6,71.2,-2.5
431.7,70.8,-2.6
431.7,71.2,-2.6
426.6,71.0,-3.1
426.6,71.3,-3.0
415.8,71.2,-4.1
415.8,71.6,-4.0
415.0,71.6,-4.1
414.5,71.6,-4.1
415.4,71.2,-4.1
415.4,71.6,-4.1
416.2,71.2,-4.0
416.7,71.2,-4.0
427.0,70.9,-3.0
427.0,71.3,-3.0
432.2,70.8,-2.6
432.2,71.2,-2.5
433.0,70.8,-2.5
433.0,71.2,-2.4
433.9,70.8,-2.4
433.9,71.2,-2.4
434.7,70.8,-2.3
434.6,69.5,-2.4
434.5,60.9,-3.3
434.5,59.6,-3.4
434.5,58.3,-3.5
434.5,57.0,-3.6
434.5,55.7,-3.8
434.4,54.4,-3.9
434.4,53.2,-4.0
434.4,53.6,-4.0
434.4,54.1,-3.9
434.4,54.8,-3.9
434.5,55.3,-3.8
434.5,56.1,-3.7
434.5,56.6,-3.7
434.5,57.4,-3.6
434.5,57.8,-3.6
434.5,58.7,-3.5
434.5,59.1,-3.4
434.5,60.0,-3.4
434.5,60.4,-3.3
434.5,61.3,-3.2
434.5,61.7,-3.2
434.6,69.9,-2.4
434.6,70.3,-2.4
433.8,69.9,-2.5
433.9,70.3,-2.4
432.9,69.9,-2.6
433.0,70.3,-2.5
432.2,69.9,-2.6
432.2,70.3,-2.6
431.3,70.0,-2.7
427.0,70.0,-3.1
427.0,70.4,-3.1
426.1,70.1,-3.2
417.5,70.3,-4.0
417.5,70.7,-4.0
416.7,70.3,-4.1
416.7,70.7,-4.0
415.8,70.3,-4.2
415.8,70.7,-4.1
416.2,70.3,-4.1
416.2,70.7,-4.1
417.1,70.3,-4.0
417.1,70.7,-4.0
418.0,70.2,-4.0
418.0,70.6,-3.9
426.6,70.1,-3.2
426.6,70.5,-3.1
430.4,70.0,-2.8
430.9,70.0,-2.8
431.7,69.9,-2.7
431.7,70.3,-2.6
432.6,69.9,-2.6
432.6,70.3,-2.6
433.4,69.9,-2.5
433.5,70.3,-2.5
434.2,69.9,-2.4
434.1,60.9,-3.3
434.1,59.6,-3.4
434.1,58.3,-3.6
434.1,57.0,-3.7
434.1,55.8,-3.8
434.0,54.5,-3.9
434.0,53.2,-4.1
434.0,52.4,-4.1
434.0,52.8,-4.1
434.0,53.6,-4.0
434.0,54.1,-4.0
434.0,54.9,-3.9
434.1,55.4,-3.8
434.1,56.1,-3.8
434.1,56.6,-3.7
434.1,57.4,-3.6
434.1,57.8,-3.6
434.1,58.7,-3.5
434.1,59.1,-3.5
434.1,60.0,-3.4
434.1,60.4,-3.4
434.1,61.3,-3.3
434.2,69.5,-2.5
433.4,69.5,-2.6
432.5,69.0,-2.7
432.5,69.5,-2.6
431.6,69.0,-2.8
431.6,69.5,-2.7
430.8,69.1,-2.8
430.9,69.6,-2.8
430.0,69.1,-2.9
430.0,69.6,-2.9
425.7,69.2,-3.3
425.7,69.7,-3.3
424.9,69.7,-3.4
417.5,69.4,-4.1
417.5,69.9,-4.0
417.1,69.4,-4.1
417.1,69.9,-4.1
418.0,69.3,-4.0
418.0,69.8,-4.0
425.3,69.2,-3.4
425.3,69.7,-3.3
426.1,69.2,-3.3
426.1,69.7,-3.2
430.3,69.1,-2.9
430.4,69.6,-2.8
431.2,69.1,-2.8
431.3,69.6,-2.8
432.1,69.0,-2.7
432.1,69.5,-2.7
432.9,69.0,-2.7
431.6,68.6,-2.8
430.3,68.7,-2.9
429.1,68.7,-3.0
425.3,68.8,-3.4
417.1,69.0,-4.2
417.5,69.0,-4.1
418.0,68.9,-4.1
425.7,68.8,-3.4
426.1,68.8,-3.3
429.5,68.7,-3.0
429.9,68.7,-3.0
430.8,68.7,-2.9
430.3,68.3,-3.0
429.1,68.3,-3.1
426.1,68.4,-3.4
424.9,68.4,-3.5
417.5,68.6,-4.2
417.1,68.6,-4.2
418.0,68.6,-4.1
424.4,68.4,-3.5
425.3,68.4,-3.4
425.7,68.4,-3.4
428.2,68.3,-3.2
428.6,68.3,-3.1
429.5,68.3,-3.0
429.5,67.4,-3.1
429.5,67.8,-3.1
428.6,67.4,-3.2
428.6,67.8,-3.2
426.0,67.5,-3.5
426.1,67.9,-3.4
425.2,67.5,-3.5
425.3,67.9,-3.5
424.4,67.5,-3.6
424.4,67.9,-3.6
423.6,67.5,-3.7
423.6,67.9,-3.6
418.8,67.6,-4.1
417.5,68.1,-4.2
417.1,68.1,-4.2
418.0,68.1,-4.2
416.7,67.7,-4.3
418.4,68.0,-4.1
420.1,67.6,-4.0
420.6,67.6,-4.0
424.0,67.5,-3.6
424.0,67.9,-3.6
424.9,67.5,-3.6
424.9,67.9,-3.5
425.6,67.5,-3.5
425.7,67.9,-3.5
428.2,67.4,-3.2
428.2,67.8,-3.2
429.1,67.4,-3.2
428.6,67.0,-3.3
427.8,66.6,-3.4
427.8,67.0,-3.3
426.9,66.7,-3.4
425.2,66.7,-3.6
425.2,67.1,-3.6
424.3,66.7,-3.7
424.3,67.1,-3.6
423.5,66.7,-3.8
423.6,67.1,-3.7
422.7,66.8,-3.8
422.7,67.2,-3.8
421.8,66.8,-3.9
421.8,67.2,-3.9
421.0,66.8,-4.0
421.0,67.2,-4.0
418.8,67.2,-4.2
416.7,66.9,-4.4
416.7,67.3,-4.4
420.6,66.8,-4.0
420.6,67.2,-4.0
421.4,66.8,-4.0
421.4,67.2,-3.9
422.3,66.8,-3.9
422.3,67.2,-3.8
423.0,66.7,-3.8
423.1,67.1,-3.8
423.9,66.7,-3.7
424.0,67.1,-3.7
424.8,66.7,-3.6
424.8,67.1,-3.6
425.6,66.7,-3.6
425.6,67.1,-3.5
427.3,66.7,-3.4
427.3,67.1,-3.4
428.2,66.6,-3.3
428.2,66.1,-3.4
427.3,65.8,-3.5
427.3,66.2,-3.5
425.2,65.8,-3.7
425.2,66.2,-3.6
424.3,65.8,-3.8
424.3,66.2,-3.7
423.0,66.2,-3.9
421.7,66.3,-4.0
420.6,66.3,-4.1
421.0,66.3,-4.0
421.4,66.3,-4.0
422.2,66.3,-3.9
422.6,66.3,-3.9
423.5,66.2,-3.8
423.0,65.9,-3.9
421.7,65.9,-4.0
421.3,65.9,-4.0
422.2,65.9,-4.0
422.6,65.9,-3.9
423.9,66.2,-3.8
424.8,65.8,-3.7
424.8,66.2,-3.7
426.9,65.8,-3.5
426.9,66.2,-3.5
427.8,65.7,-3.4
425.6,61.9,-4.0
425.6,62.4,-4.0
425.6,62.8,-3.9
424.8,62.4,-4.1
424.8,62.8,-4.0
423.9,64.5,-3.9
423.9,62.4,-4.1
423.9,62.8,-4.1
423.9,63.2,-4.1
423.9,64.9,-3.9
423.9,65.4,-3.8
423.0,65.0,-4.0
423.0,65.5,-3.9
422.2,65.0,-4.1
422.2,65.5,-4.0
421.3,65.0,-4.1
421.3,65.5,-4.1
420.5,65.0,-4.2
420.9,65.0,-4.2
420.9,65.5,-4.1
421.7,65.0,-4.1
421.7,65.5,-4.0
422.6,65.0,-4.0
422.6,65.5,-4.0
423.5,64.9,-3.9
423.5,63.7,-4.1
423.5,62.5,-4.2
423.5,62.9,-4.1
423.5,63.3,-4.1
423.5,64.1,-4.0
423.5,64.5,-4.0
422.6,64.2,-4.1
422.6,64.6,-4.1
421.7,64.2,-4.2
421.7,64.6,-4.1
420.9,64.2,-4.2
420.9,64.6,-4.2
421.3,64.2,-4.2
421.3,64.6,-4.2
422.2,64.2,-4.1
422.2,64.6,-4.1
423.0,64.2,-4.1
423.0,62.9,-4.2
423.0,62.5,-4.2
423.0,63.3,-4.1
423.0,63.7,-4.1
422.2,63.3,-4.2
422.2,63.7,-4.2
421.3,63.3,-4.3
421.3,63.7,-4.3
420.9,63.3,-4.3
420.9,63.7,-4.3
421.7,63.3,-4.3
421.7,63.7,-4.2
422.6,63.3,-4.2
422.6,62.5,-4.3
422.6,62.9,-4.2
421.7,62.5,-4.3
421.7,62.9,-4.3
420.9,62.5,-4.4
420.9,62.9,-4.4
421.3,62.5,-4.4
421.3,62.9,-4.3
422.2,62.5,-4.3
422.2,62.9,-4.3
422.6,63.7,-4.1
423.0,64.6,-4.0
423.5,65.4,-3.9
424.3,62.4,-4.1
424.3,62.8,-4.1
425.2,62.4,-4.0
425.2,61.5,-4.1
425.2,61.9,-4.1
424.3,61.5,-4.2
424.3,61.9,-4.1
423.5,61.6,-4.3
423.5,62.0,-4.2
422.6,61.6,-4.3
422.6,62.0,-4.3
421.7,61.6,-4.4
421.7,62.0,-4.4
420.9,62.0,-4.5
421.3,61.6,-4.5
421.3,62.0,-4.4
422.2,61.6,-4.4
422.2,62.0,-4.3
423.0,61.6,-4.3
423.0,62.0,-4.3
423.9,61.6,-4.2
423.9,61.9,-4.2
424.8,61.5,-4.1
424.8,61.9,-4.1
425.2,62.8,-4.0
427.8,66.1,-3.4
428.2,67.0,-3.3
429.1,67.8,-3.1
429.9,68.3,-3.0
431.2,68.7,-2.8
432.9,69.5,-2.6
433.7,61.3,-3.3
433.7,60.0,-3.4
433.7,58.7,-3.6
433.7,57.5,-3.7
433.7,56.2,-3.8
433.6,54.9,-3.9
433.6,53.6,-4.1
433.6,52.4,-4.2
433.6,52.8,-4.1
433.6,53.2,-4.1
433.6,54.1,-4.0
433.6,54.5,-4.0
433.7,55.4,-3.9
433.7,55.8,-3.8
433.7,56.7,-3.8
433.7,57.1,-3.7
433.7,57.9,-3.6
433.7,58.3,-3.6
433.7,59.1,-3.5
433.7,59.6,-3.5
433.7,60.4,-3.4
433.7,60.9,-3.3
424.3,60.6,-4.3
424.3,61.1,-4.2
423.5,60.7,-4.3
423.5,61.2,-4.3
422.6,60.7,-4.4
422.6,61.2,-4.4
422.2,60.7,-4.5
422.2,61.2,-4.4
423.0,60.7,-4.4
423.0,61.2,-4.3
423.9,60.7,-4.3
423.0,60.3,-4.4
423.9,61.2,-4.3
433.3,60.0,-3.5
433.3,58.8,-3.6
433.3,57.5,-3.7
433.3,56.2,-3.8
433.2,54.9,-4.0
433.2,53.6,-4.1
433.2,52.8,-4.2
433.2,53.2,-4.1
433.2,54.1,-4.0
433.2,54.5,-4.0
433.3,55.4,-3.9
433.3,55.8,-3.9
433.3,56.7,-3.8
433.3,57.1,-3.8
433.3,57.9,-3.7
433.3,58.4,-3.6
433.3,59.2,-3.6
433.3,59.7,-3.5
432.8,59.2,-3.6
432.8,57.9,-3.7
432.8,56.7,-3.8
432.8,55.4,-4.0
432.7,54.1,-4.1
432.7,52.8,-4.2
432.7,53.2,-4.2
432.7,53.6,-4.1
432.7,54.5,-4.0
432.8,54.9,-4.0
432.8,55.8,-3.9
432.8,56.2,-3.9
432.8,57.1,-3.8
432.8,57.5,-3.8
432.8,58.4,-3.7
432.8,58.8,-3.6
432.0,57.1,-3.9
432.0,57.5,-3.8
431.5,57.1,-3.9
432.4,57.1,-3.8
432.4,55.8,-4.0
432.3,54.5,-4.1
432.3,53.2,-4.2
432.3,52.8,-4.2
432.3,53.6,-4.2
432.3,54.1,-4.1
432.4,54.9,-4.0
432.4,55.4,-4.0
432.4,56.2,-3.9
432.4,56.7,-3.9
431.5,56.2,-4.0
431.5,56.7,-4.0
431.1,56.2,-4.0
432.0,56.2,-4.0
432.0,54.9,-4.1
431.9,53.6,-4.2
431.9,53.2,-4.2
431.9,54.1,-4.2
431.9,54.5,-4.1
432.0,55.4,-4.0
432.0,55.8,-4.0
431.1,55.4,-4.1
431.1,55.8,-4.1
431.5,55.4,-4.1
431.4,54.1,-4.2
431.4,53.2,-4.3
431.4,53.6,-4.3
431.5,54.5,-4.2
431.5,54.9,-4.1
430.7,54.5,-4.2
429.8,54.6,-4.3
430.2,54.5,-4.3
431.1,54.5,-4.2
431.0,53.2,-4.3
431.0,53.6,-4.3
431.0,54.1,-4.2
430.2,54.1,-4.3
429.8,54.2,-4.4
430.6,53.6,-4.3
430.6,53.2,-4.4
397.1,49.3,-7.9
396.3,50.1,-7.9
396.3,49.7,-8.0
395.8,49.7,-8.0
396.7,49.3,-8.0
397.6,49.3,-7.9
397.6,48.0,-8.0
397.6,47.1,-8.1
397.6,47.6,-8.0
397.6,48.4,-8.0
397.6,48.9,-7.9
396.7,48.4,-8.0
396.7,48.9,-8.0
397.1,48.4,-8.0
397.1,47.1,-8.1
397.1,47.6,-8.1
397.1,48.0,-8.0
396.7,47.6,-8.1
396.7,46.3,-8.2
396.7,46.7,-8.2
396.7,47.1,-8.2
396.7,48.0,-8.1
397.1,48.9,-8.0
398.0,48.4,-7.9
430.7,54.1,-4.3
431.1,54.9,-4.2
431.5,55.8,-4.0
432.0,56.7,-3.9
432.4,57.5,-3.8
432.8,59.7,-3.6
433.3,60.4,-3.4
433.8,69.5,-2.5
434.2,70.3,-2.4
434.7,71.2,-2.3
435.6,72.4,-2.1
435.2,74.6,-2.9
433.9,74.7,-3.0
421.5,74.9,-4.2
417.2,75.0,-4.6
415.9,75.1,-4.7
414.6,75.1,-4.8
415.0,75.1,-4.8
415.5,75.1,-4.7
416.3,75.1,-4.7
416.8,75.0,-4.6
420.7,75.0,-4.3
421.1,75.0,-4.2
433.1,74.7,-3.1
433.5,74.7,-3.1
434.4,74.7,-3.0
434.8,74.6,-3.0
435.7,74.6,-2.9
435.7,73.3,-3.0
435.5,58.3,-4.4
435.5,57.8,-4.5
435.5,59.6,-4.3
435.7,72.8,-3.0
435.7,73.7,-3.0
435.7,74.1,-2.9
434.8,73.8,-3.0
434.8,74.2,-3.0
433.9,73.8,-3.1
433.9,74.2,-3.1
433.1,73.8,-3.2
433.1,74.2,-3.2
432.2,73.8,-3.3
432.2,74.2,-3.2
417.2,74.1,-4.7
417.2,74.5,-4.6
416.3,74.2,-4.8
416.3,74.6,-4.7
415.5,74.2,-4.8
415.5,74.6,-4.8
414.6,74.2,-4.9
414.6,74.6,-4.9
414.2,74.2,-4.9
415.0,74.2,-4.9
415.0,74.6,-4.8
415.9,74.2,-4.8
415.9,74.6,-4.8
416.8,74.2,-4.7
416.8,74.5,-4.7
430.9,73.8,-3.4
431.3,73.8,-3.4
432.6,73.8,-3.2
432.6,74.2,-3.2
433.5,73.8,-3.2
433.5,74.2,-3.1
434.4,73.8,-3.1
434.4,74.2,-3.0
435.2,73.7,-3.0
435.2,72.8,-3.1
435.2,73.3,-3.0
434.4,73.4,-3.1
433.1,73.4,-3.2
431.3,73.4,-3.4
416.8,73.8,-4.7
415.5,73.8,-4.9
415.0,73.8,-4.9
415.9,73.8,-4.8
416.3,73.8,-4.8
417.2,73.7,-4.7
430.9,73.4,-3.4
432.2,73.4,-3.3
432.6,73.4,-3.3
433.5,73.4,-3.2
433.5,72.9,-3.2
430.0,73.0,-3.6
416.8,73.3,-4.8
415.5,73.3,-4.9
415.0,73.3,-5.0
415.9,73.3,-4.9
416.3,73.3,-4.8
417.2,73.2,-4.8
417.6,73.2,-4.7
430.5,73.0,-3.5
433.1,72.9,-3.3
433.9,73.4,-3.2
434.8,72.9,-3.1
433.6,52.3,-5.2
431.3,72.1,-3.5
430.0,72.6,-3.6
417.1,72.8,-4.8
416.7,72.9,-4.8
417.5,72.8,-4.8
429.6,72.6,-3.6
430.5,72.6,-3.6
430.5,72.2,-3.6
416.7,72.5,-4.9
429.6,72.2,-3.7
430.0,72.2,-3.6
430.9,72.1,-3.6
431.8,72.1,-3.5
431.8,70.8,-3.6
431.8,70.3,-3.6
431.8,71.2,-3.6
431.8,71.6,-3.5
430.9,71.3,-3.6
430.9,71.6,-3.6
430.0,71.3,-3.7
430.0,71.7,-3.7
429.2,71.3,-3.8
429.2,71.7,-3.8
427.9,71.3,-3.9
428.3,71.3,-3.9
428.8,71.3,-3.8
429.6,71.3,-3.8
429.6,71.7,-3.7
430.5,71.3,-3.7
430.5,71.7,-3.6
431.3,71.2,-3.6
431.3,70.3,-3.7
431.3,70.8,-3.6
430.5,70.4,-3.8
430.5,70.9,-3.7
429.6,70.4,-3.9
429.6,70.9,-3.8
428.8,70.4,-3.9
428.8,70.9,-3.9
427.9,70.4,-4.0
427.9,70.9,-4.0
428.3,70.4,-4.0
428.3,70.9,-3.9
429.2,70.4,-3.9
429.2,70.9,-3.8
430.0,70.4,-3.8
430.0,70.9,-3.8
430.9,70.4,-3.7
430.5,70.0,-3.8
429.6,69.6,-3.9
429.6,70.0,-3.9
428.8,69.6,-4.0
428.8,70.0,-4.0
427.9,69.6,-4.1
427.9,70.0,-4.0
427.0,69.6,-4.2
427.5,69.6,-4.1
428.3,69.6,-4.0
428.3,70.0,-4.0
429.2,69.6,-4.0
429.2,70.0,-3.9
430.0,69.6,-3.9
429.9,69.1,-3.9
428.7,69.1,-4.1
427.5,69.1,-4.2
427.0,69.1,-4.2
427.9,69.1,-4.1
428.3,69.1,-4.1
429.1,69.1,-4.0
429.1,68.7,-4.1
427.8,68.7,-4.2
427.0,68.7,-4.3
427.5,68.7,-4.2
428.2,68.7,-4.1
428.2,67.4,-4.3
428.2,67.9,-4.2
428.2,68.3,-4.2
427.4,67.9,-4.3
427.4,68.3,-4.2
426.9,68.0,-4.3
426.9,68.4,-4.3
427.8,67.9,-4.2
427.8,67.4,-4.3
426.9,67.1,-4.4
426.9,67.5,-4.4
426.5,67.1,-4.5
427.4,67.0,-4.4
426.9,65.8,-4.5
426.9,66.2,-4.5
426.9,66.7,-4.5
426.1,66.2,-4.6
426.5,66.2,-4.5
426.5,65.8,-4.6
425.6,65.4,-4.7
424.8,65.4,-4.8
425.2,65.4,-4.7
426.1,65.4,-4.7
426.1,63.2,-4.9
426.1,63.6,-4.8
426.1,64.1,-4.8
425.2,64.5,-4.8
425.2,64.9,-4.8
424.8,64.5,-4.9
424.8,64.9,-4.8
425.6,64.5,-4.8
425.6,63.2,-4.9
425.6,63.6,-4.9
425.6,64.1,-4.8
424.8,63.6,-4.9
424.8,64.1,-4.9
424.3,63.6,-5.0
424.3,64.1,-4.9
425.2,63.6,-4.9
425.2,63.2,-4.9
424.8,63.2,-5.0
425.2,64.1,-4.9
425.6,64.9,-4.7
426.1,65.8,-4.6
426.5,66.7,-4.5
427.4,67.4,-4.3
427.8,68.3,-4.2
428.7,68.7,-4.1
429.5,69.1,-4.0
430.0,70.0,-3.9
430.9,70.9,-3.7
431.3,71.6,-3.6
432.2,72.1,-3.4
434.8,73.4,-3.1
435.2,74.1,-3.0
436.1,75.4,-2.8
435.7,77.2,-3.6
434.4,77.2,-3.7
426.7,77.4,-4.5
425.4,77.4,-4.6
424.1,77.5,-4.7
416.8,77.6,-5.4
415.5,77.7,-5.5
415.9,77.7,-5.5
416.3,77.6,-5.4
423.3,77.5,-4.8
423.7,77.5,-4.7
424.6,77.5,-4.7
425.0,77.5,-4.6
425.8,77.4,-4.6
426.3,77.4,-4.5
427.1,77.4,-4.4
427.6,77.4,-4.4
434.8,77.2,-3.7
435.3,77.2,-3.7
436.1,77.2,-3.6
436.1,76.7,-3.6
434.0,76.8,-3.8
427.1,76.9,-4.5
425.8,76.9,-4.6
424.6,77.0,-4.7
423.3,77.0,-4.8
415.9,77.2,-5.5
415.5,77.2,-5.6
416.3,77.1,-5.5
416.8,77.1,-5.4
423.7,77.0,-4.8
424.1,77.0,-4.8
425.0,77.0,-4.7
425.4,76.9,-4.6
426.3,76.9,-4.6
426.7,76.9,-4.5
427.6,76.9,-4.4
433.5,76.8,-3.9
435.3,76.7,-3.7
434.0,76.4,-3.9
427.0,76.5,-4.5
425.8,76.5,-4.6
424.6,76.6,-4.7
416.8,76.7,-5.5
415.5,76.8,-5.6
415.9,76.8,-5.6
416.3,76.7,-5.5
417.2,76.7,-5.4
417.6,76.7,-5.4
425.0,76.6,-4.7
425.4,76.5,-4.7
426.3,76.5,-4.6
426.6,76.5,-4.6
427.5,76.5,-4.5
427.5,76.1,-4.5
426.2,76.1,-4.6
417.2,76.3,-5.5
415.9,76.4,-5.6
415.5,76.4,-5.6
416.3,76.3,-5.6
416.8,76.3,-5.5
417.6,76.3,-5.4
425.7,76.1,-4.7
426.6,76.1,-4.6
417.2,75.4,-5.6
417.2,75.8,-5.5
416.3,75.5,-5.6
416.3,75.9,-5.6
415.5,75.9,-5.7
415.9,75.5,-5.7
415.9,75.9,-5.6
416.8,75.4,-5.6
416.8,75.8,-5.6
427.0,76.1,-4.6
433.5,76.4,-3.9
435.7,76.7,-3.7
436.6,78.0,-3.5
436.3,82.4,-4.1
424.1,82.6,-5.2
422.8,82.7,-5.3
422.4,82.7,-5.4
423.3,82.7,-5.3
423.7,82.7,-5.3
424.6,82.6,-5.2
435.8,82.4,-4.1
436.7,82.4,-4.1
436.7,81.1,-4.2
436.6,79.8,-4.3
436.6,78.5,-4.4
436.6,78.9,-4.4
436.6,79.4,-4.3
436.6,80.2,-4.3
436.7,80.7,-4.2
436.7,81.5,-4.1
436.7,82.0,-4.1
435.8,81.5,-4.2
435.8,82.0,-4.2
424.6,81.7,-5.3
424.6,82.2,-5.2
423.7,81.8,-5.3
423.7,82.3,-5.3
422.8,81.8,-5.4
422.8,82.3,-5.4
422.4,81.8,-5.5
422.4,82.3,-5.4
423.3,81.8,-5.4
423.3,82.3,-5.3
424.1,81.7,-5.3
424.1,82.2,-5.3
425.0,81.7,-5.2
425.0,82.2,-5.2
436.3,81.5,-4.2
436.3,80.2,-4.3
436.2,78.9,-4.4
436.2,78.5,-4.5
436.2,79.4,-4.4
436.2,79.8,-4.3
436.3,80.7,-4.3
436.3,81.1,-4.2
435.4,80.7,-4.3
435.4,81.1,-4.3
425.4,80.9,-5.3
425.4,81.3,-5.2
424.6,80.9,-5.3
424.6,81.3,-5.3
423.7,81.0,-5.4
423.7,81.4,-5.4
422.8,81.0,-5.5
422.8,81.4,-5.5
422.4,81.0,-5.5
422.4,81.4,-5.5
423.3,81.0,-5.5
423.3,81.4,-5.4
424.1,81.0,-5.4
424.1,81.3,-5.3
425.0,80.9,-5.3
425.0,81.3,-5.3
425.9,80.9,-5.2
425.9,81.3,-5.2
435.8,80.7,-4.3
435.7,79.4,-4.4
435.7,78.5,-4.5
435.7,78.9,-4.5
435.7,79.8,-4.4
435.8,80.2,-4.4
426.3,80.0,-5.3
425.4,80.0,-5.4
425.4,80.4,-5.3
424.6,80.0,-5.4
424.6,80.4,-5.4
423.7,80.1,-5.5
423.7,80.5,-5.5
422.8,80.1,-5.6
422.8,80.5,-5.6
423.3,80.1,-5.5
423.3,80.5,-5.5
424.1,80.1,-5.5
424.1,80.5,-5.4
425.0,80.0,-5.4
425.0,80.4,-5.3
425.9,80.0,-5.3
425.9,80.4,-5.3
435.3,79.8,-4.4
435.3,78.5,-4.6
435.3,78.9,-4.5
435.3,79.4,-4.5
434.4,78.9,-4.6
434.4,79.4,-4.5
425.4,79.6,-5.4
424.1,79.7,-5.5
422.8,79.7,-5.6
423.3,79.7,-5.6
423.7,79.7,-5.5
424.6,79.6,-5.5
425.0,79.6,-5.4
425.9,79.6,-5.3
425.9,79.1,-5.4
424.6,79.1,-5.5
423.7,79.2,-5.6
424.1,79.2,-5.6
425.0,79.1,-5.5
425.4,79.1,-5.4
426.3,79.6,-5.3
434.9,78.9,-4.6
434.9,78.5,-4.6
425.4,78.3,-5.5
425.4,78.7,-5.5
424.6,78.4,-5.6
424.6,78.7,-5.5
423.7,78.8,-5.6
424.1,78.4,-5.6
424.1,78.8,-5.6
425.0,78.3,-5.6
425.0,78.7,-5.5
434.4,78.1,-4.7
425.4,77.8,-5.6
434.4,78.5,-4.6
434.9,79.4,-4.5
435.4,80.2,-4.4
435.8,81.1,-4.3
436.3,82.0,-4.1
437.1,83.3,-3.9
433.1,108.0,-3.0
432.7,108.0,-3.0
433.6,108.0,-2.9
433.6,107.1,-3.0
433.6,107.6,-3.0
432.7,107.1,-3.1
432.7,107.6,-3.0
433.1,107.1,-3.1
433.1,107.6,-3.0
438.4,108.9,-3.4
437.5,110.3,-4.4
436.2,110.3,-4.5
435.8,110.4,-4.5
436.7,110.3,-4.4
437.1,110.3,-4.4
438.0,110.3,-4.3
438.0,109.9,-4.3
437.1,109.4,-4.5
437.1,109.9,-4.4
437.5,109.4,-4.4
437.5,109.9,-4.4
438.9,111.2,-4.1
438.6,115.7,-4.8
438.6,115.2,-4.8
438.6,116.1,-4.7
438.6,116.5,-4.7
437.7,116.1,-4.8
437.7,116.5,-4.8
433.8,123.6,-4.5
433.8,124.0,-4.4
432.5,124.5,-4.5
393.8,194.7,-1.5
393.8,193.8,-1.6
393.8,194.2,-1.6
393.8,195.1,-1.5
393.8,195.5,-1.4
392.1,197.3,-1.4
366.9,209.6,-2.6
365.7,211.9,-2.5
365.7,212.3,-2.5
365.7,212.8,-2.5
364.8,212.3,-2.6
364.8,212.8,-2.5
364.0,212.3,-2.7
364.0,212.8,-2.6
363.1,212.3,-2.7
363.1,212.8,-2.7
362.2,212.3,-2.8
362.2,212.8,-2.8
354.8,212.5,-3.5
354.3,212.5,-3.6
361.3,212.4,-2.9
361.8,212.3,-2.9
362.7,212.3,-2.8
362.7,212.8,-2.7
363.5,212.3,-2.7
363.5,212.8,-2.7
364.4,212.3,-2.6
364.4,212.8,-2.6
365.3,212.3,-2.5
365.3,211.9,-2.6
364.0,211.9,-2.7
362.7,211.9,-2.8
361.3,212.0,-3.0
354.3,212.1,-3.6
354.8,212.1,-3.6
360.9,212.0,-3.0
361.8,211.9,-2.9
362.2,211.9,-2.9
363.1,211.9,-2.8
363.5,211.9,-2.8
364.4,211.9,-2.7
360.9,211.6,-3.0
354.3,211.7,-3.6
354.8,211.7,-3.6
364.8,211.9,-2.6
365.3,212.8,-2.5
366.2,211.4,-2.5
360.9,211.1,-3.1
354.3,210.8,-3.7
354.3,211.2,-3.7
353.5,210.8,-3.8
353.5,211.2,-3.8
353.0,210.8,-3.8
353.9,210.8,-3.8
353.9,211.2,-3.7
354.8,210.8,-3.7
354.8,209.9,-3.8
354.8,210.4,-3.7
353.9,209.9,-3.8
353.9,210.4,-3.8
353.0,209.9,-3.9
